freq,citizen,age,unit,sex,alpha-2,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,ISO3,name,geometry
A,UNK,TOTAL,NR,T,BG,2503 ,4156 ,5121 ,6337 ,7930 ,10918 ,13346 ,1552 ,1548 ,3575 ,BGR,Bulgaria,"POLYGON ((22.65714969248299 44.23492300066128, 22.944832391051847 43.82378530534713, 23.332302280376325 43.897010809904714, 24.100679152124172 43.74105133724785, 25.569271681426926 43.68844472917472, 26.065158725699746 43.94349376075127, 27.242399529740908 44.175986029632405, 27.970107049275075 43.81246816667522, 28.558081495891997 43.70746165625813, 28.03909508638472 43.293171698574184, 27.67389773937805 42.57789236100622, 27.99672041190539 42.00735871028779, 27.13573937349048 42.14148489030134, 26.1170418637208 41.82690460872456, 26.106138136507127 41.32889883072784, 25.197201368925448 41.23448598893053, 24.492644891057978 41.58389618587205, 23.692073601992348 41.309080918943856, 22.952377150166452 41.33799388281115, 22.881373732197346 41.999297186850356, 22.380525750424592 42.32025950781509, 22.54501183440962 42.46136200618804, 22.43659467946128 42.580321153323936, 22.60480146657133 42.898518785161144, 22.986018507588483 43.2111612005271, 22.500156691180223 43.642814439461006, 22.410446404721597 44.008063462899955, 22.65714969248299 44.23492300066128))"
A,UNK,TOTAL,NR,T,CH,1280 ,1467 ,1827 ,1852 ,1894 ,1946 ,1924 ,1838 ,1678 ,1704 ,CHE,Switzerland,"POLYGON ((9.59422610844635 47.52505809182027, 9.632931756232978 47.34760122332999, 9.479969516649021 47.102809963563374, 9.932448357796659 46.92072805438296, 10.44270145024663 46.89354625099743, 10.363378126678612 46.48357127540986, 9.922836541390382 46.31489940040919, 9.182881707403055 46.44021474871698, 8.966305779667806 46.03693187111119, 8.489952426801324 46.005150865251686, 8.31662967289438 46.16364248309086, 7.755992058959833 45.82449005795931, 7.273850945676656 45.776947740250776, 6.843592970414505 45.99114655210061, 6.500099724970426 46.42967275652944, 6.022609490593538 46.27298981382047, 6.037388950229001 46.725778713561866, 6.768713820023606 47.2877082383037, 6.736571079138059 47.541801255882845, 7.192202182655507 47.44976552997102, 7.466759067422231 47.62058197691181, 8.317301466514095 47.61357982033627, 8.522611932009767 47.83082754169129, 9.59422610844635 47.52505809182027))"
A,UNK,TOTAL,NR,T,CY,7670 ,7662 ,7573 ,1597 ,0 ,0 ,0 ,0 ,0,0 ,CYP,Cyprus,"POLYGON ((32.73178022637745 35.14002594658844, 32.919572381326134 35.08783274997364, 33.19097700372305 35.17312470147138, 33.3838334490363 35.16271190036457, 33.45592207208347 35.10142365166641, 33.47581749851585 35.000344550103506, 33.5256852556775 35.03868846286407, 33.675391880027064 35.01786286065045, 33.86643965021011 35.09359467217419, 33.97361657078346 35.058506374648005, 34.00488081232004 34.97809784600186, 32.97982710137845 34.57186941175544, 32.49029625827754 34.701654771456475, 32.25666710788596 35.10323232679663, 32.73178022637745 35.14002594658844))"
A,UNK,TOTAL,NR,T,CZ,2 ,1 ,2 ,1 ,0 ,0 ,0,0 ,0 ,0 ,CZE,Czechia,"POLYGON ((15.01699588385867 51.10667409932158, 15.490972120839729 50.78472992614321, 16.23862674323857 50.69773265237984, 16.176253289462267 50.42260732685791, 16.719475945714436 50.21574656839354, 16.86876915860566 50.47397370055603, 17.55456709155112 50.36214590107642, 17.64944502123899 50.049038397819956, 18.392913852622172 49.98862864847075, 18.853144158613617 49.49622976337764, 18.554971144289482 49.495015367218784, 18.399993523846177 49.31500051533004, 18.170498488037964 49.271514797556435, 18.104972771891852 49.04398346617531, 17.913511590250465 48.996492824899086, 17.88648481616181 48.90347524677371, 17.545006951577108 48.80001902932537, 17.101984897538898 48.816968899117114, 16.960288120194576 48.5969823268506, 16.499282667718774 48.78580801044511, 16.02964725105022 48.73389903420793, 15.253415561593982 49.03907420510758, 14.901447381254057 48.964401760445824, 14.338897739324722 48.55530528420721, 13.595945672264437 48.87717194273715, 13.031328973043431 49.30706818297324, 12.521024204161193 49.547415269562734, 12.415190870827445 49.96912079528057, 12.240111118222558 50.266337795607285, 12.966836785543194 50.484076443069085, 13.338131951560285 50.73323436136435, 14.056227654688172 50.9269176295943, 14.307013380600637 51.117267767941414, 14.570718214586066 51.002339382524276, 15.01699588385867 51.10667409932158))"
A,UNK,TOTAL,NR,T,DE,0,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0,0 ,DEU,Germany,"POLYGON ((14.119686313542559 53.75702912049104, 14.353315463934138 53.24817129171297, 14.074521111719434 52.98126251892535, 14.437599725002201 52.62485016540839, 14.685026482815687 52.0899474147552, 14.607098422919535 51.74518809671997, 15.01699588385867 51.10667409932158, 14.570718214586066 51.002339382524276, 14.307013380600637 51.117267767941414, 14.056227654688172 50.9269176295943, 13.338131951560285 50.73323436136435, 12.966836785543194 50.484076443069085, 12.240111118222558 50.266337795607285, 12.415190870827445 49.96912079528057, 12.521024204161193 49.547415269562734, 13.031328973043431 49.30706818297324, 13.595945672264437 48.87717194273715, 13.243357374737 48.416114813829054, 12.884102817443875 48.28914581968786, 13.02585127122049 47.63758352313583, 12.932626987365948 47.467645575544, 12.620759718484493 47.67238760028441, 12.141357456112788 47.703083401065776, 11.426414015354737 47.523766181012974, 10.544504021861599 47.5663992376538, 10.402083774465211 47.30248769793916, 9.89606814946319 47.580196845075704, 9.59422610844635 47.52505809182027, 8.522611932009767 47.83082754169129, 8.317301466514095 47.61357982033627, 7.466759067422231 47.62058197691181, 7.593676385131062 48.33301911070372, 8.099278598674744 49.01778351500333, 6.658229607783568 49.20195831969157, 6.186320428094177 49.463802802114515, 6.242751092156993 49.90222565367873, 6.043073357781111 50.128051662794235, 6.15665815595878 50.80372101501058, 5.988658074577813 51.851615709025054, 6.589396599970826 51.852029120483394, 6.842869500362383 52.22844025329755, 7.092053256873896 53.144043280644894, 6.905139601274129 53.48216217713065, 7.100424838905269 53.69393219666267, 7.936239454793963 53.74829580343379, 8.121706170289485 53.52779246684429, 8.800734490604668 54.020785630908904, 8.57211795414537 54.39564647075406, 8.526229282270208 54.96274363872516, 9.282048780971138 54.830865383516176, 9.921906365609118 54.98310415304803, 9.9395797054529 54.596641954153256, 10.950112338920519 54.363607082733154, 10.93946699386845 54.00869334575259, 11.956252475643282 54.19648550070116, 12.518440382546714 54.470370591847995, 13.647467075259499 54.0755109727059, 14.119686313542559 53.75702912049104))"
A,UNK,TOTAL,NR,T,DK,67 ,59 ,52 ,58 ,49 ,51 ,51 ,43 ,49 ,50 ,DNK,Denmark,"MULTIPOLYGON (((9.921906365609118 54.98310415304803, 9.282048780971138 54.830865383516176, 8.526229282270208 54.96274363872516, 8.120310906617533 55.5177226833236, 8.08997684086222 56.54001170513759, 8.256581658571207 56.80996938743033, 8.543437534223415 57.11000275331695, 9.424469028367554 57.1720661484995, 9.775558709358535 57.44794078228966, 10.580005730846125 57.73001658795485, 10.546105991262664 57.21573273378612, 10.250000034230226 56.89001618105044, 10.369992710011957 56.60998159446079, 10.912181837618306 56.458621324277885, 10.667803989310016 56.08138336854721, 10.369992710011957 56.19000722922473, 9.649984978889279 55.469999498102055, 9.921906365609118 54.98310415304803)), ((12.370904168353292 56.111407375708794, 12.690006137755603 55.60999095318074, 12.089991082414684 54.80001455343792, 11.043543328504226 55.36486379660424, 10.903913608451603 55.77995473898872, 12.370904168353292 56.111407375708794)))"
A,UNK,TOTAL,NR,T,EE,72,613 ,145 ,303 ,372 ,743 ,802 ,694 ,740 ,897 ,EST,Estonia,"POLYGON ((27.981126857000987 59.47537333432527, 27.98112 59.47537000000011, 28.13169925305175 59.300825100330925, 27.42015000000015 58.72457000000014, 27.71668582531572 57.79189911562436, 27.288184848751513 57.47452830670383, 26.463532342237787 57.47638865826633, 25.60280968598437 57.84752879498657, 25.16459354014927 57.97015696881519, 24.312862583114622 57.79342357037697, 24.42892785004216 58.38341339785329, 24.061198357853186 58.25737457949341, 23.426560092876684 58.612753404364625, 23.339795363058645 59.187240302153384, 24.604214308376186 59.46585378685502, 25.86418908051664 59.61109039981133, 26.949135776484525 59.445803331125774, 27.981114129353244 59.475388088612874, 27.981126857000987 59.47537333432527))"
A,UNK,TOTAL,NR,T,ES,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,ESP,Spain,"POLYGON ((-7.453725551778092 37.09778758396607, -7.537105475281024 37.42890432387624, -7.166507941099865 37.803894354802225, -7.029281175148796 38.07576406508977, -7.374092169616318 38.37305858006492, -7.098036668313128 39.03007274022379, -7.498632371439726 39.62957103124181, -7.066591559263529 39.711891587882775, -7.026413133156595 40.184524237624245, -6.864019944679385 40.33087189387483, -6.851126674822552 41.11108266861753, -6.389087693700915 41.381815497394655, -6.668605515967656 41.883386949219584, -7.251308966490824 41.91834605566505, -7.422512986673795 41.79207469335984, -8.013174607769912 41.790886135417125, -8.263856980817792 42.28046865495034, -8.67194576662672 42.13468943945496, -9.034817674180246 41.880570583659676, -8.984433152695672 42.59277517350627, -9.392883673530648 43.0266246608127, -7.97818966310831 43.74833771420099, -6.754491746436756 43.567909450853925, -5.411886359061597 43.57423981380968, -4.347842779955783 43.40344920508504, -3.517531704106091 43.4559007838613, -1.901351284177764 43.42280202897834, -1.502770961910528 43.03401439063043, 0.338046909190581 42.57954600683955, 0.701590610363894 42.795734361332606, 1.826793247087153 42.34338471126569, 2.985998976258458 42.47301504166986, 3.039484083680549 41.892120266276905, 2.091841668312185 41.226088568683096, 0.810524529635188 41.01473196060934, 0.721331007499401 40.678318386389236, 0.106691521819869 40.12393362076202, -0.278711310212941 39.30997813573272, 0.111290724293838 38.73851430923304, -0.467123582349103 38.29236583104115, -0.683389451490598 37.642353827457825, -1.438382127274849 37.44306366632422, -2.146452602538119 36.67414419203729, -3.415780808923387 36.65889964451118, -4.368900926114719 36.677839056946155, -4.995219285492212 36.32470815687964, -5.377159796561457 35.946850083961465, -5.866432257500904 36.02981659600606, -6.236693894872175 36.367677110330334, -6.520190802425404 36.94291331638732, -7.453725551778092 37.09778758396607))"
A,UNK,TOTAL,NR,T,FI,872 ,1541 ,1636 ,1604 ,1546 ,1550 ,1700 ,1826 ,1694 ,1628 ,FIN,Finland,"POLYGON ((28.591929559043194 69.06477692328666, 28.445943637818658 68.36461294216404, 29.97742638522061 67.69829702419275, 29.054588657352326 66.94428620062206, 30.21765 65.80598, 29.54442955904699 64.94867157659048, 30.44468468600371 64.20445343693909, 30.035872430142717 63.55281362573855, 31.516092156711125 62.86768748641289, 31.139991082490894 62.35769277612441, 30.21110721204445 61.780027777749694, 28.07 60.50352, 28.070001921525666 60.50351912796823, 28.069997592895277 60.50351654727584, 26.255172967236973 60.4239606797625, 24.496623976344523 60.05731639265166, 22.869694858499457 59.846373196036225, 22.290763787533592 60.39192129174154, 21.322244093519316 60.720169989659524, 21.544866163832694 61.70532949487179, 21.05921105315369 62.60739329695874, 21.536029493910803 63.18973501245587, 22.442744174903993 63.81781037053129, 24.730511508897536 64.90234365504084, 25.398067661243942 65.11142650009374, 25.294043003040404 65.53434642197045, 23.903378533633802 66.00692739527962, 23.565879754335583 66.39605093043743, 23.53947309743444 67.93600861273525, 21.978534783626117 68.6168456081807, 20.645592889089528 69.10624726020087, 21.244936150810673 69.37044302029308, 22.356237827247412 68.84174144151491, 23.66204959483076 68.89124746365054, 24.735679152126725 68.64955678982146, 25.689212680776365 69.09211375596904, 26.179622023226244 69.82529897732614, 27.732292107867863 70.16419302029625, 29.015572950971972 69.76649119737799, 28.591929559043194 69.06477692328666))"
A,UNK,TOTAL,NR,T,FR,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0,0,FRA,France,"MULTIPOLYGON (((-51.65779741067889 4.156232408053029, -52.249337531123956 3.241094468596245, -52.55642473001842 2.504705308437053, -52.939657151894956 2.124857692875636, -53.41846513529531 2.053389187015981, -53.554839240113544 2.334896551925951, -53.77852067728892 2.376702785650082, -54.08806250671725 2.105556545414629, -54.524754197799716 2.311848863123785, -54.2697051662232 2.732391669115046, -54.181726040246275 3.189779771330421, -54.00693050801901 3.620037746592558, -54.399542202356514 4.212611395683467, -54.47863298197923 4.896755682795586, -53.9580446030709 5.756548163267765, -53.618452928264844 5.646529038918374, -52.88214128275409 5.409850979021584, -51.8233428615259 4.565768133966131, -51.65779741067889 4.156232408053029)), ((6.186320428094177 49.463802802114515, 6.658229607783568 49.20195831969157, 8.099278598674744 49.01778351500333, 7.593676385131062 48.33301911070372, 7.466759067422231 47.62058197691181, 7.192202182655507 47.44976552997102, 6.736571079138059 47.541801255882845, 6.768713820023606 47.2877082383037, 6.037388950229001 46.725778713561866, 6.022609490593538 46.27298981382047, 6.500099724970426 46.42967275652944, 6.843592970414505 45.99114655210061, 6.802355177445605 45.70857982032864, 7.096652459347837 45.33309886329589, 6.749955275101655 45.02851797136758, 7.007562290076635 44.25476675066136, 7.549596388386107 44.12790110938481, 7.435184767291872 43.69384491634922, 6.52924523278304 43.128892320318315, 4.556962517931424 43.399650987311595, 3.100410597352663 43.075200507167054, 2.985998976258458 42.47301504166986, 1.826793247087153 42.34338471126569, 0.701590610363894 42.795734361332606, 0.338046909190581 42.57954600683955, -1.502770961910528 43.03401439063043, -1.901351284177764 43.42280202897834, -1.384225226232985 44.022610378590116, -1.193797573237418 46.01491771095486, -2.225724249673846 47.06436269793822, -2.963276129559603 47.57032664650795, -4.491554938159481 47.954954332056374, -4.592349819344776 48.68416046812699, -3.295813971357802 48.90169240985963, -1.616510789384961 48.64442129169454, -1.933494025063311 49.776341864615745, -0.98946895995536 49.34737580016091, 1.338761020522696 50.12717316344526, 1.6390010921385 50.9466063502975, 2.513573032246143 51.14850617126183, 2.658422071960274 50.796848049515745, 3.123251580425688 50.78036326761455, 3.588184441755658 50.37899241800356, 4.286022983425084 49.907496649772554, 4.799221632515724 49.98537303323637, 5.674051954784829 49.529483547557504, 5.897759230176348 49.44266714130711, 6.186320428094177 49.463802802114515)), ((8.746009148807559 42.62812185319392, 9.390000848028876 43.00998484961471, 9.560016310269134 42.15249197037952, 9.229752231491773 41.380006822264455, 8.775723097375362 41.58361196549443, 8.544212680707773 42.25651662858306, 8.746009148807559 42.62812185319392)))"
A,UNK,TOTAL,NR,T,HR,1657 ,1434 ,1216 ,966 ,709 ,462 ,186 ,173,185 ,206 ,HRV,Croatia,"POLYGON ((16.564808383864857 46.50375092221983, 16.8825150895953 46.38063182228444, 17.630066359129557 45.95176911069419, 18.45606245288286 45.75948110613615, 18.829824792873946 45.908872358025285, 19.072768995854176 45.52151113543209, 19.39047570158459 45.236515611342384, 19.005484597557594 44.86023449354299, 18.553214145591653 45.08158966733146, 17.861783481526402 45.067740383477144, 17.002146030351014 45.23377676043094, 16.534939406000206 45.21160757097772, 16.318156772535872 45.00412669532591, 15.959367303133376 45.23377676043094, 15.750026075918981 44.818711656262565, 16.23966027188453 44.35114329688571, 16.456442905348865 44.04123973243128, 16.91615644701733 43.66772247982567, 17.297373488034452 43.44634064388737, 17.674921502358984 43.02856252702361, 18.56 42.65, 18.45001688302086 42.47999224531218, 18.450016310304818 42.47999136002932, 17.509970330483327 42.849994615239154, 16.930005730871642 43.20999848080038, 16.015384555737683 43.50721548112722, 15.174453973052096 44.243191229827914, 15.376250441151797 44.31791535092208, 14.92030927904051 44.73848399512946, 14.901602410550879 45.07606028907611, 14.258747592839995 45.23377676043094, 13.952254672917036 44.80212352149687, 13.656975538801191 45.13693512631596, 13.67940311041582 45.48414907488501, 13.715059848697223 45.500323798192376, 14.411968214585414 45.46616567644746, 14.595109490627806 45.634940904312714, 14.935243767972935 45.471695054702685, 15.327674594797429 45.45231639259333, 15.323953891672405 45.73178253842768, 15.671529575267556 45.83415355079788, 15.768732944408553 46.23810822202345, 16.564808383864857 46.50375092221983))"
A,UNK,TOTAL,NR,T,HU,241 ,240 ,247 ,260 ,248 ,250 ,251 ,226 ,194 ,190 ,HUN,Hungary,"POLYGON ((22.085608351334855 48.42226430927179, 22.640819939878725 48.150239569687415, 22.710531447040495 47.88219391538941, 22.099767693782837 47.6724392767167, 21.626514926853872 46.99423777931816, 21.02195234547125 46.3160879583519, 20.220192498462836 46.127468980486555, 19.596044549241583 46.17172984474454, 18.82983808764996 45.90887767189193, 18.829824792873946 45.908872358025285, 18.45606245288286 45.75948110613615, 17.630066359129557 45.95176911069419, 16.8825150895953 46.38063182228444, 16.564808383864857 46.50375092221983, 16.370504998447416 46.841327216166505, 16.202298211337364 46.85238597267696, 16.534267612380376 47.49617096616912, 16.340584344150415 47.71290192320123, 16.90375410326726 47.71486562762833, 16.979666782304037 48.123497015976305, 17.48847293464982 47.867466132186216, 17.857132602620027 47.75842886005037, 18.696512892336926 47.880953681014404, 18.77702477384767 48.081768296900634, 19.17436486173989 48.11137889260387, 19.661363559658497 48.26661489520866, 19.769470656013112 48.202691148463614, 20.239054396249347 48.32756724709692, 20.473562045989866 48.562850043321816, 20.801293979584926 48.623854071642384, 21.872236362401736 48.31997081155002, 22.085608351334855 48.42226430927179))"
